tweet_id,text,sentiment,topic,timestamp,likes,retweets
tw_00665,heard mixed reviews via @user_1163,neutral,entertainment,2024-05-07 10:17:00,32,6
tw_00666,no accountability #politics,negative,politics,2024-09-06 00:20:00,24,12
tw_00667,smh heard mixed reviews cc @user_0669,neutral,entertainment,2024-02-18 14:21:00,7,56
tw_00668,emotional rollercoaster #movies,positive,entertainment,2024-06-06 16:19:00,110,10
tw_00669,poor guidance #market,negative,finance,2024-10-19 21:09:00,6,11
tw_00670,worst season ever #football,negative,sports,2024-06-15 16:30:00,2,0
tw_00671,huge improvement #AI @user_1104,positive,tech,2024-06-04 11:09:00,8,6
tw_00672,on my watchlist via @user_1292,neutral,entertainment,2024-07-20 13:00:00,60,12
tw_00673,mixed feelings about this cc @user_1449,neutral,tech,2024-01-10 22:12:00,40,5
tw_00674,game changer #tech @user_1530,positive,tech,2024-06-15 17:35:00,12,4
tw_00675,lol nothing changes #policy,negative,politics,2024-06-15 23:30:00,131,0
tw_00676,totally outplayed #NBA @user_0189,negative,sports,2024-05-07 08:38:00,60,8
tw_00677,corrupt as always cc @user_2620,negative,politics,2024-08-12 09:07:00,17,12
tw_00678,read the policy document via @user_1695,neutral,politics,2024-06-02 18:12:00,20,20
tw_00679,impressive release cc @user_2346,positive,tech,2024-10-12 16:52:00,69,5
tw_00680,great policy cc @user_0279,positive,politics,2024-08-16 23:56:00,9,8
tw_00681,no tactics whatsoever cc @user_1888,negative,sports,2024-05-10 19:47:00,73,2
tw_00682,unstoppable season #NBA @user_1683,positive,sports,2024-01-25 16:03:00,29,9
tw_00683,emotional rollercoaster via @user_2318,positive,entertainment,2024-06-16 17:31:00,39,1
tw_00684,fwiw finally works perfectly,positive,tech,2024-09-29 05:51:00,37,23
tw_00685,amazing features #startup,positive,tech,2024-02-07 21:27:00,5,2
tw_00686,tbf shocking result via @user_0624,negative,sports,2024-06-22 14:33:00,106,1
tw_00687,broken again via @user_1645,negative,tech,2024-07-18 00:00:00,57,6
tw_00688,portfolio growing cc @user_0913,positive,finance,2024-09-29 14:41:00,8,20
tw_00689,highly recommend #series,positive,entertainment,2024-04-15 09:11:00,17,7
tw_00690,sell everything,negative,entertainment,2024-06-16 10:59:00,13,8
tw_00691,nothing changes #government,negative,politics,2024-04-21 11:01:00,5,4
tw_00692,embarrassing policy #politics,negative,politics,2024-07-13 01:28:00,104,2
tw_00693,worst season ever,negative,sports,2024-03-30 16:58:00,32,3
tw_00694,heard mixed reviews via @user_0859,neutral,entertainment,2024-07-02 23:20:00,44,1
tw_00695,checked the standings via @user_2077,neutral,sports,2024-02-27 14:01:00,105,6
tw_00696,walked out halfway cc @user_0410,negative,sports,2024-02-03 13:54:00,8,0
tw_00697,total disaster,negative,tech,2024-05-20 23:41:00,5,7
tw_00698,just updated the app #AI,neutral,tech,2024-09-22 04:08:00,12,17
tw_00699,we'll see how this plays out #policy @user_2708,positive,politics,2024-03-21 13:11:00,16,2
tw_00700,no accountability,negative,politics,2024-03-24 00:31:00,28,12
tw_00701,ignored the public,negative,politics,2024-06-18 00:56:00,5,1
tw_00702,reading about the release via @user_0191,neutral,tech,2024-09-25 05:10:00,1,13
tw_00703,following the election #sports @user_0272,neutral,sports,2024-07-31 17:28:00,32,6
tw_00704,brilliant goal cc @user_0003,positive,sports,2024-03-06 10:42:00,55,16
tw_00705,brilliant goal via @user_0395,positive,sports,2024-04-10 04:14:00,26,20
tw_00706,unstoppable season cc @user_0337,positive,sports,2024-11-10 03:15:00,6,1
tw_00707,embarrassing loss #cricket @user_1234,negative,sports,2024-12-08 18:33:00,9,0
tw_00708,bad acting #Hollywood,negative,entertainment,2024-10-23 23:59:00,22,27
tw_00709,tbf well handled,positive,politics,2024-05-01 05:25:00,1,1
tw_00710,beat estimates via @user_1409,positive,finance,2024-07-26 14:13:00,18,27
tw_00711,huge losses via @user_0483,negative,finance,2024-06-21 10:57:00,11,7
tw_00712,company bleeding money,negative,finance,2024-12-08 10:48:00,1,1
tw_00713,trying the new feature #tech,neutral,tech,2024-02-18 07:29:00,129,33
tw_00714,terrible plot cc @user_1212,negative,entertainment,2024-08-19 13:35:00,0,30
tw_00715,broken promises again via @user_2068,negative,politics,2024-04-09 04:53:00,30,20
tw_00716,great returns #finance,positive,finance,2024-10-15 16:33:00,18,7
tw_00717,strong earnings #series,positive,entertainment,2024-02-21 21:10:00,20,10
tw_00718,highly recommend via @user_2934,positive,entertainment,2024-08-05 06:17:00,4,0
tw_00719,totally hooked #crypto @user_2138,positive,finance,2024-06-13 04:46:00,11,12
tw_00720,hard to say,positive,entertainment,2024-01-31 13:08:00,6,11
tw_00721,unstoppable season #NBA @user_0994,positive,sports,2024-07-19 18:12:00,105,0
tw_00722,literally hard to say via @user_0576,neutral,finance,2024-12-10 04:13:00,33,5
tw_00723,reviewed the portfolio via @user_0045,neutral,finance,2024-02-22 20:38:00,60,1
tw_00724,shocking result #FIFA @user_0512,negative,sports,2024-03-19 02:56:00,35,18
tw_00725,checked the poll numbers cc @user_0168,neutral,politics,2024-02-27 20:29:00,86,11
tw_00726,following the scores #NBA,neutral,sports,2024-09-24 03:05:00,20,9
tw_00727,sell everything #investing @user_1486,negative,finance,2024-12-25 13:26:00,60,8
tw_00728,game changer cc @user_1130,positive,finance,2024-08-02 21:53:00,0,26
tw_00729,deserved win #NBA @user_0415,positive,sports,2024-04-23 18:27:00,35,11
tw_00730,reading the report via @user_2903,neutral,finance,2024-07-11 19:33:00,7,10
tw_00731,could go either way,negative,politics,2024-05-02 11:37:00,15,10
tw_00732,unusable now #tech @user_1613,negative,tech,2024-08-23 18:55:00,3,10
tw_00733,following the news,neutral,finance,2024-04-20 18:11:00,223,0
tw_00734,strong leadership cc @user_1689,positive,tech,2024-07-02 21:22:00,113,5
tw_00735,nothing changes cc @user_0196,negative,politics,2024-03-23 06:35:00,61,15
tw_00736,poor guidance #market,negative,finance,2024-09-12 02:21:00,25,13
tw_00737,waste of money,negative,tech,2024-02-16 20:25:00,63,5
tw_00738,outperformed expectations #investing @user_1568,positive,finance,2024-06-28 10:51:00,11,11
tw_00739,lol much needed reform via @user_0691,positive,politics,2024-06-07 16:44:00,49,14
tw_00740,game changer,positive,tech,2024-04-11 02:05:00,47,5
tw_00741,broken again #coding @user_0598,negative,tech,2024-03-09 12:06:00,51,1
tw_00742,saw it trending #Hollywood @user_0337,neutral,entertainment,2024-01-21 07:35:00,23,0
tw_00743,we'll see how this plays out #Netflix,positive,entertainment,2024-08-13 20:51:00,11,4
tw_00744,lost everything #finance @user_0086,negative,finance,2024-07-31 17:35:00,15,11
tw_00745,right decision via @user_2125,positive,politics,2024-07-17 23:16:00,14,5
tw_00746,testing on my device #software,neutral,tech,2024-06-12 17:22:00,8,4
tw_00747,saw the highlights via @user_2878,neutral,politics,2024-03-06 03:58:00,7,0
tw_00748,imo zero character development #Hollywood,negative,entertainment,2024-06-27 22:44:00,27,11
tw_00749,poor guidance,negative,finance,2024-08-23 19:28:00,28,6
tw_00750,interesting take,positive,entertainment,2024-06-26 15:55:00,14,19
tw_00751,brilliant acting,positive,entertainment,2024-11-02 15:27:00,21,6
tw_00752,checked the ticker cc @user_0882,neutral,finance,2024-06-18 07:36:00,0,4
tw_00753,emotional rollercoaster via @user_0591,positive,entertainment,2024-06-10 00:39:00,14,5
tw_00754,smh disgraceful decision #startup,negative,tech,2024-04-09 07:38:00,26,7
tw_00755,attended the town hall cc @user_0121,neutral,politics,2024-02-15 03:25:00,28,14
tw_00756,wtf gave up entirely #NBA,negative,sports,2024-02-19 09:22:00,50,12
tw_00757,broken again #tech @user_2047,negative,tech,2024-04-12 07:22:00,93,0
tw_00758,amazing features via @user_0386,positive,tech,2024-02-01 17:03:00,6,0
tw_00759,smh brilliant acting cc @user_2168,positive,entertainment,2024-01-15 18:36:00,31,22
tw_00760,strong leadership via @user_0773,positive,politics,2024-04-21 11:06:00,8,26
tw_00761,attended the town hall #election,neutral,politics,2024-09-16 04:52:00,1,27
tw_00762,disgraceful performance cc @user_2202,negative,sports,2024-05-29 03:22:00,12,1
tw_00763,commentary ongoing #NBA,neutral,sports,2024-11-09 10:29:00,19,2
tw_00764,history made today,positive,sports,2024-06-22 07:23:00,10,3
tw_00765,overrated garbage #movies @user_1656,negative,entertainment,2024-12-03 22:48:00,48,7
tw_00766,read the policy document via @user_0373,neutral,politics,2024-10-21 22:34:00,11,9
tw_00767,actually totally worth it #coding,positive,tech,2024-05-29 20:27:00,37,3
tw_00768,fwiw walked out halfway #Bollywood @user_0098,negative,entertainment,2024-11-08 12:19:00,16,1
tw_00769,inspiring speech,positive,politics,2024-04-06 02:19:00,5,11
tw_00770,checked the cast via @user_2626,neutral,entertainment,2024-01-15 01:19:00,6,7
tw_00771,disappointing sequel via @user_0215,negative,entertainment,2024-04-01 16:23:00,37,1
tw_00772,must watch #Bollywood,positive,entertainment,2024-12-30 10:04:00,25,2
tw_00773,smh positive change #democracy,positive,politics,2024-12-18 03:59:00,98,6
tw_00774,boring throughout #Netflix,negative,entertainment,2024-07-09 12:02:00,49,7
tw_00775,unusable now #coding @user_2739,negative,tech,2024-12-14 18:45:00,1,10
tw_00776,bullish trend,positive,finance,2024-07-31 13:24:00,90,9
tw_00777,watching the keynote #coding @user_2000,neutral,tech,2024-01-22 22:49:00,51,21
tw_00778,could go either way #Netflix @user_0473,neutral,entertainment,2024-02-04 05:34:00,7,2
tw_00779,complete failure cc @user_2929,negative,sports,2024-05-25 18:16:00,28,5
tw_00780,huge improvement #tech @user_0828,positive,tech,2024-04-12 04:33:00,54,23
tw_00781,smh halfway through #Netflix,neutral,entertainment,2024-02-12 22:51:00,13,2
tw_00782,complete letdown,negative,politics,2024-12-05 16:49:00,45,3
tw_00783,idk worst season ever cc @user_0180,negative,sports,2024-05-08 05:22:00,51,5
tw_00784,waste of time #Hollywood,negative,entertainment,2024-04-04 20:12:00,33,1
tw_00785,depends on your perspective cc @user_0285,positive,politics,2024-10-12 05:09:00,29,6
tw_00786,could go either way via @user_1680,neutral,politics,2024-03-27 23:59:00,26,1
tw_00787,just saying just updated the app via @user_0426,neutral,tech,2024-01-30 12:49:00,40,19
tw_00788,proud of the team,positive,sports,2024-11-28 15:59:00,7,1
tw_00789,walked out halfway #Bollywood,negative,entertainment,2024-12-15 15:39:00,0,10
tw_00790,positive change cc @user_0628,positive,politics,2024-04-24 04:18:00,28,7
tw_00791,checked the ticker cc @user_1592,neutral,finance,2024-01-11 13:51:00,7,4
tw_00792,keeps crashing #startup @user_2911,negative,tech,2024-03-05 20:22:00,27,6
tw_00793,started episode one #Bollywood @user_1712,neutral,entertainment,2024-07-17 14:23:00,132,1
tw_00794,following the news #investing,neutral,finance,2024-10-18 06:55:00,35,5
tw_00795,highly recommend #series @user_1898,positive,entertainment,2024-07-10 20:19:00,16,12
tw_00796,heard about the show via @user_2224,neutral,entertainment,2024-07-30 01:12:00,35,47
tw_00797,history made today #NBA @user_2702,positive,sports,2024-04-02 14:01:00,4,1
tw_00798,following the news via @user_0706,neutral,finance,2024-03-20 20:25:00,38,8
tw_00799,nothing changes #government,negative,politics,2024-09-06 10:39:00,9,0
tw_00800,watching the press conference,neutral,politics,2024-02-13 00:00:00,2,22
tw_00801,love the new update cc @user_0369,positive,tech,2024-04-13 23:09:00,6,3
tw_00802,game changer via @user_1487,positive,tech,2024-08-16 15:21:00,7,4
tw_00803,total incompetence #election,negative,politics,2024-03-24 13:07:00,2,7
tw_00804,watching the press conference cc @user_2301,neutral,politics,2024-12-19 07:07:00,2,16
tw_00805,smh terrible investment #stocks @user_0398,negative,finance,2024-07-13 15:10:00,7,7
tw_00806,brilliant goal #NBA,positive,sports,2024-08-17 00:31:00,63,10
tw_00807,complete letdown,negative,entertainment,2024-03-31 04:39:00,22,3
tw_00808,portfolio growing cc @user_0455,positive,finance,2024-05-29 22:50:00,12,11
tw_00809,should be fired via @user_2027,negative,sports,2024-08-01 05:23:00,154,10
tw_00810,nothing changes #politics,negative,politics,2024-01-27 20:15:00,24,13
tw_00811,literally bad acting #Hollywood @user_1774,negative,entertainment,2024-12-03 02:21:00,18,0
tw_00812,finally progress,positive,politics,2024-06-03 12:12:00,24,31
tw_00813,huge improvement cc @user_2848,positive,tech,2024-07-06 16:54:00,5,11
tw_00814,gave up entirely cc @user_1402,negative,sports,2024-10-09 06:31:00,6,7
tw_00815,market crash incoming cc @user_2752,negative,finance,2024-09-17 03:01:00,3,5
tw_00816,imo amazing features #coding,positive,tech,2024-02-14 02:00:00,42,4
tw_00817,testing on my device #tech @user_2530,neutral,tech,2024-11-19 10:50:00,32,15
tw_00818,highly recommend,positive,entertainment,2024-04-05 02:45:00,78,2
tw_00819,lost everything,negative,finance,2024-07-17 10:40:00,15,1
tw_00820,missed badly #crypto,negative,finance,2024-08-28 09:46:00,146,26
tw_00821,lol monitoring the market cc @user_2080,neutral,finance,2024-03-14 17:36:00,23,18
tw_00822,market is booming cc @user_0311,positive,finance,2024-04-26 05:25:00,22,9
tw_00823,disgraceful decision #democracy,negative,politics,2024-08-06 08:52:00,2,14
tw_00824,following the election #policy,neutral,politics,2024-02-03 01:04:00,4,17
tw_00825,match starts at 8 #sports @user_1762,neutral,sports,2024-01-07 23:43:00,45,12
tw_00826,company bleeding money cc @user_2481,negative,tech,2024-08-18 11:47:00,1,3
tw_00827,finally works perfectly #coding,positive,tech,2024-04-26 18:10:00,9,4
tw_00828,ignored the public #Hollywood @user_1891,negative,entertainment,2024-08-25 14:28:00,2,27
tw_00829,ignored the public #election @user_0101,negative,politics,2024-11-19 04:25:00,24,3
tw_00830,reading the match report #football,neutral,sports,2024-04-21 03:01:00,15,5
tw_00831,reading about the release #tech,neutral,tech,2024-06-04 17:17:00,27,7
tw_00832,cinematic masterpiece #Bollywood,positive,entertainment,2024-09-06 21:03:00,75,6
tw_00833,time will tell #software,negative,tech,2024-04-30 16:31:00,145,19
tw_00834,walked out halfway cc @user_1262,negative,entertainment,2024-12-16 19:27:00,7,26
tw_00835,sell everything #market,negative,finance,2024-07-08 18:30:00,3,17
tw_00836,best series ever cc @user_0858,positive,sports,2024-11-20 15:50:00,14,21
tw_00837,wasted opportunity cc @user_1357,negative,politics,2024-11-19 18:58:00,60,16
tw_00838,highly recommend,positive,entertainment,2024-06-09 16:56:00,46,3
tw_00839,totally outplayed cc @user_2168,negative,sports,2024-02-04 14:24:00,2,5
tw_00840,heard the speech #politics,neutral,politics,2024-11-20 00:20:00,5,11
tw_00841,finally action #policy @user_0599,positive,politics,2024-06-09 19:56:00,12,37
tw_00842,literally worst season ever,negative,sports,2024-04-09 16:51:00,30,17
tw_00843,worst season ever #sports,negative,sports,2024-03-14 09:01:00,4,19
tw_00844,reading reviews via @user_0605,neutral,politics,2024-03-21 19:28:00,76,6
tw_00845,trying the new feature via @user_1868,neutral,tech,2024-08-20 09:10:00,27,14
tw_00846,saw the highlights via @user_0508,neutral,sports,2024-09-01 11:09:00,5,6
tw_00847,outstanding performance #NBA @user_2576,positive,sports,2024-04-01 10:39:00,15,1
tw_00848,must watch,positive,entertainment,2024-09-18 01:46:00,13,0
tw_00849,complete failure via @user_0279,negative,politics,2024-03-24 22:15:00,0,1
tw_00850,checked the poll numbers #market @user_1691,neutral,finance,2024-07-24 17:03:00,98,7
tw_00851,noticed a change #tech @user_2246,neutral,tech,2024-03-22 03:48:00,101,5
tw_00852,tbf totally hooked #series,positive,entertainment,2024-09-02 01:02:00,11,7
tw_00853,profits up #finance @user_0564,positive,finance,2024-11-20 21:25:00,17,1
tw_00854,imo mixed feelings about this,negative,politics,2024-04-16 07:37:00,30,2
tw_00855,saw the highlights #cricket,neutral,sports,2024-07-22 06:09:00,28,10
tw_00856,commentary ongoing #cricket,neutral,sports,2024-04-13 19:16:00,4,0
tw_00857,wasted opportunity #politics @user_1609,negative,politics,2024-01-15 14:38:00,45,6
tw_00858,smh totally worth it,positive,tech,2024-04-15 06:48:00,1,52
tw_00859,totally hooked cc @user_2762,positive,entertainment,2024-07-03 14:03:00,1,11
tw_00860,avoid this stock cc @user_1034,negative,finance,2024-01-07 06:53:00,123,2
tw_00861,read the earnings call #crypto @user_2949,neutral,finance,2024-07-19 19:48:00,4,1
tw_00862,impressive release #coding,positive,tech,2024-02-09 19:06:00,10,1
tw_00863,corrupt as always cc @user_0046,negative,politics,2024-08-15 12:46:00,35,0
tw_00864,following the scores #football @user_1508,neutral,sports,2024-07-09 02:17:00,21,57
tw_00865,great returns cc @user_0144,positive,finance,2024-08-21 06:07:00,50,9
tw_00866,tbh just updated the app #AI,neutral,tech,2024-08-21 18:44:00,10,9
tw_00867,depends on your perspective #AI @user_0260,positive,tech,2024-12-13 12:01:00,22,5
tw_00868,cinematic masterpiece,positive,tech,2024-05-23 22:18:00,4,21
tw_00869,right decision #policy,positive,politics,2024-04-30 22:28:00,17,2
tw_00870,keeps crashing #startup @user_1784,negative,tech,2024-04-28 22:54:00,13,5
tw_00871,total incompetence #policy @user_2450,negative,politics,2024-10-05 05:23:00,52,13
tw_00872,checked the poll numbers cc @user_2215,neutral,politics,2024-07-27 05:37:00,43,0
tw_00873,positive change #election @user_1198,positive,politics,2024-12-11 17:26:00,16,6
tw_00874,portfolio growing cc @user_1038,positive,finance,2024-11-26 14:28:00,0,3
tw_00875,attended the town hall #democracy,neutral,politics,2024-11-02 10:34:00,42,1
tw_00876,complete failure #election,negative,politics,2024-12-20 12:05:00,22,2
tw_00877,market is booming via @user_2229,positive,finance,2024-01-03 08:59:00,0,2
tw_00878,attended the town hall cc @user_2802,neutral,politics,2024-07-10 17:59:00,111,16
tw_00879,amazing soundtrack,positive,entertainment,2024-04-25 20:41:00,96,6
tw_00880,worst season ever,negative,sports,2024-12-21 09:15:00,3,7
tw_00881,what a comeback #sports,positive,sports,2024-01-13 00:01:00,18,18
tw_00882,ngl oscar worthy,positive,entertainment,2024-08-04 11:42:00,3,6
tw_00883,highly recommend #Hollywood @user_1589,positive,entertainment,2024-11-13 18:58:00,4,3
tw_00884,commentary ongoing #NBA @user_2782,neutral,sports,2024-06-12 11:01:00,40,6
tw_00885,noticed the announcement #democracy @user_1572,neutral,politics,2024-12-18 18:39:00,14,5
tw_00886,embarrassing policy,negative,politics,2024-08-31 08:34:00,18,15
tw_00887,hat trick legend #football @user_1382,positive,sports,2024-01-18 10:19:00,66,31
tw_00888,idk positive change via @user_1682,positive,politics,2024-12-11 00:59:00,46,3
tw_00889,brilliant acting #Hollywood @user_1898,positive,entertainment,2024-10-01 20:46:00,34,5
tw_00890,market crash incoming cc @user_2012,negative,finance,2024-03-24 01:18:00,8,18
tw_00891,downgraded again #stocks @user_0635,negative,finance,2024-05-07 00:24:00,1,23
tw_00892,loved every scene cc @user_0180,positive,entertainment,2024-12-15 18:54:00,18,10
tw_00893,impressive release #tech,positive,tech,2024-11-05 18:01:00,32,22
tw_00894,checked the poll numbers cc @user_1762,neutral,politics,2024-11-21 17:06:00,30,9
tw_00895,tbh great policy cc @user_2283,positive,politics,2024-12-06 11:30:00,2,7
tw_00896,tbh best app ever via @user_0564,positive,tech,2024-04-05 21:12:00,4,13
tw_00897,actually poor guidance #crypto,negative,finance,2024-10-25 13:07:00,21,11
tw_00898,oscar worthy #Netflix @user_1231,positive,entertainment,2024-01-06 11:03:00,1,0
tw_00899,lost everything,negative,finance,2024-06-04 04:20:00,37,0
tw_00900,overrated garbage #Bollywood,negative,entertainment,2024-02-20 05:24:00,2,0
tw_00901,following the vote via @user_0291,neutral,politics,2024-03-15 02:30:00,94,13
tw_00902,hat trick legend cc @user_1012,positive,sports,2024-04-25 08:26:00,13,3
tw_00903,watching the trailer cc @user_1617,neutral,sports,2024-07-19 14:38:00,12,14
tw_00904,nothing changes via @user_0522,negative,politics,2024-07-27 20:55:00,32,2
tw_00905,so fast now,positive,tech,2024-08-09 19:01:00,5,1
tw_00906,unacceptable #sports @user_0597,negative,sports,2024-05-23 14:41:00,32,14
tw_00907,terrible UI cc @user_2193,negative,tech,2024-08-28 16:31:00,9,0
tw_00908,totally outplayed via @user_2795,negative,sports,2024-03-11 15:21:00,2,34
tw_00909,best series ever cc @user_2525,positive,finance,2024-05-18 09:38:00,10,14
tw_00910,no tactics whatsoever cc @user_1328,negative,sports,2024-06-05 06:52:00,29,4
tw_00911,ignored the public #government,negative,politics,2024-11-09 04:51:00,6,1
tw_00912,heard the speech via @user_2810,neutral,politics,2024-06-13 06:51:00,28,14
tw_00913,totally worth it #coding,positive,tech,2024-11-02 20:53:00,30,7
tw_00914,noted the price via @user_1605,neutral,finance,2024-08-23 17:21:00,1,34
tw_00915,could go either way,negative,sports,2024-02-04 06:51:00,48,3
tw_00916,cinematic masterpiece via @user_2256,positive,entertainment,2024-10-17 13:12:00,117,9
tw_00917,smh ignored the public #democracy @user_2006,negative,politics,2024-06-09 03:08:00,26,13
tw_00918,company bleeding money cc @user_0224,negative,finance,2024-02-25 17:34:00,50,10
tw_00919,market crash incoming via @user_2813,negative,finance,2024-01-31 00:07:00,4,4
tw_00920,totally outplayed #NBA,negative,sports,2024-11-12 19:36:00,78,2
tw_00921,imo no accountability cc @user_0969,negative,politics,2024-04-22 05:51:00,13,5
tw_00922,noticed a change,neutral,tech,2024-10-19 23:39:00,17,9
tw_00923,bad acting #movies @user_0511,negative,entertainment,2024-04-23 07:29:00,85,2
tw_00924,tbf following the scores cc @user_1145,neutral,sports,2024-08-10 18:55:00,3,2
tw_00925,walked out halfway #movies @user_0952,negative,entertainment,2024-12-30 14:28:00,65,10
tw_00926,portfolio growing cc @user_1558,positive,finance,2024-04-15 21:31:00,10,16
tw_00927,good governance #government @user_0085,positive,politics,2024-08-14 19:13:00,59,18
tw_00928,should be fired #NBA @user_2863,negative,sports,2024-04-16 06:20:00,75,2
tw_00929,huge losses #investing @user_1191,negative,finance,2024-01-13 21:59:00,42,6
tw_00930,strong leadership cc @user_0090,positive,politics,2024-07-14 00:31:00,55,13
tw_00931,world class #NBA,positive,sports,2024-05-17 11:58:00,44,10
tw_00932,missed badly via @user_0898,negative,finance,2024-09-28 06:54:00,5,7
tw_00933,literally we'll see how this plays out via @user_0369,positive,politics,2024-01-26 08:05:00,125,27
tw_00934,inspiring speech cc @user_1201,positive,politics,2024-04-05 07:26:00,1,1
tw_00935,could go either way #movies,negative,entertainment,2024-05-27 17:30:00,4,12
tw_00936,attended the town hall,neutral,politics,2024-02-21 08:52:00,51,2
tw_00937,waste of money #startup,negative,tech,2024-03-19 17:59:00,21,18
tw_00938,just updated the app,neutral,tech,2024-09-13 16:57:00,39,7
tw_00939,interesting take cc @user_0542,neutral,tech,2024-10-20 08:29:00,26,7
tw_00940,loved every scene via @user_2923,positive,entertainment,2024-01-22 02:24:00,10,8
tw_00941,team announced lineup #NBA @user_2007,neutral,sports,2024-09-25 14:41:00,35,20
tw_00942,terrible UI via @user_2366,negative,tech,2024-07-27 05:32:00,30,14
tw_00943,following the scores cc @user_0848,neutral,sports,2024-06-01 03:38:00,5,6
tw_00944,walked out halfway #movies,negative,entertainment,2024-01-09 06:27:00,0,2
tw_00945,so fast now cc @user_2419,positive,tech,2024-07-21 07:09:00,38,48
tw_00946,world class cc @user_1636,positive,sports,2024-04-14 14:08:00,3,5
tw_00947,monitoring the market,neutral,finance,2024-06-28 14:58:00,48,2
tw_00948,hard to say,positive,entertainment,2024-09-02 02:22:00,24,13
tw_00949,heard the speech #politics,neutral,politics,2024-12-30 17:17:00,28,2
tw_00950,watching the index cc @user_1521,neutral,politics,2024-11-09 14:22:00,13,15
tw_00951,ngl complete failure #FIFA @user_2118,negative,sports,2024-08-09 16:02:00,24,0
tw_00952,idk downloaded the beta #startup @user_2320,neutral,tech,2024-06-18 21:45:00,42,0
tw_00953,reviewed the portfolio cc @user_0805,neutral,finance,2024-07-20 07:02:00,41,2
tw_00954,reading about the release #AI,neutral,tech,2024-08-06 17:36:00,95,4
tw_00955,could go either way #tech @user_0670,positive,tech,2024-02-03 07:29:00,11,1
tw_00956,ngl attended the town hall cc @user_2022,neutral,politics,2024-11-11 23:23:00,10,20
tw_00957,game changer cc @user_2245,positive,tech,2024-09-26 04:42:00,168,4
tw_00958,complete letdown #series,negative,entertainment,2024-04-25 00:27:00,17,12
tw_00959,terrible UI #software @user_1232,negative,tech,2024-01-27 18:19:00,65,8
tw_00960,total incompetence #democracy,negative,politics,2024-05-07 14:57:00,14,5
tw_00961,worst update ever #coding @user_2072,negative,tech,2024-08-02 18:21:00,35,0
tw_00962,worst season ever,negative,sports,2024-08-11 12:52:00,28,4
tw_00963,noticed a change,neutral,tech,2024-06-06 07:31:00,47,0
tw_00964,noted the price #finance @user_1624,neutral,finance,2024-04-30 09:15:00,26,6
tw_00965,finally progress,positive,politics,2024-02-21 02:05:00,30,0
tw_00966,great policy #government,positive,politics,2024-01-27 00:30:00,26,8
tw_00967,so fast now,positive,tech,2024-01-21 05:57:00,24,9
tw_00968,lol could go either way #series,neutral,entertainment,2024-07-19 15:06:00,33,16
tw_00969,bad acting cc @user_2155,negative,entertainment,2024-03-11 02:29:00,9,17
tw_00970,imo team announced lineup #FIFA,neutral,sports,2024-12-18 09:02:00,20,0
tw_00971,finally works perfectly cc @user_2847,positive,tech,2024-09-17 09:18:00,1,4
tw_00972,well handled #policy,positive,politics,2024-05-03 14:09:00,46,12
tw_00973,could go either way #stocks,neutral,finance,2024-03-17 23:04:00,46,7
tw_00974,read the earnings call #investing @user_2373,neutral,finance,2024-07-28 03:59:00,17,1
tw_00975,totally worth it,positive,tech,2024-07-05 05:25:00,11,5
tw_00976,hard to say #investing @user_1596,positive,finance,2024-12-03 12:50:00,2,2
tw_00977,best series ever via @user_1340,positive,entertainment,2024-12-24 05:00:00,27,13
tw_00978,heard about the show cc @user_1704,neutral,entertainment,2024-03-16 01:56:00,192,27
tw_00979,solid quarter #investing @user_1139,positive,finance,2024-01-20 00:40:00,30,5
tw_00980,ngl terrible UI via @user_1528,negative,tech,2024-04-13 06:09:00,30,15
tw_00981,emotional rollercoaster via @user_1601,positive,entertainment,2024-11-09 06:27:00,3,5
tw_00982,match starts at 8 via @user_2946,neutral,sports,2024-08-21 01:18:00,54,4
tw_00983,amazing soundtrack #Bollywood @user_0258,positive,entertainment,2024-08-25 19:36:00,25,8
tw_00984,no tactics whatsoever,negative,sports,2024-04-27 21:57:00,6,4
tw_00985,ngl ignored the public #election,negative,politics,2024-07-22 00:27:00,12,0
tw_00986,literally data loss nightmare cc @user_2239,negative,politics,2024-11-03 21:03:00,0,17
tw_00987,commentary ongoing,neutral,sports,2024-04-30 12:35:00,9,7
tw_00988,unstoppable season,positive,sports,2024-06-17 20:15:00,10,28
tw_00989,keeps crashing cc @user_2995,negative,tech,2024-12-09 08:26:00,9,5
tw_00990,omg outstanding performance cc @user_0672,positive,sports,2024-10-04 22:35:00,61,18
tw_00991,market is booming,positive,finance,2024-05-18 05:07:00,6,16
tw_00992,much needed reform #government @user_2190,positive,politics,2024-12-08 19:17:00,18,6
tw_00993,wasted opportunity #election,negative,politics,2024-10-06 08:46:00,4,0
tw_00994,market is booming via @user_0665,positive,tech,2024-12-19 17:12:00,39,6
tw_00995,mixed feelings about this #tech @user_1772,neutral,tech,2024-04-18 05:12:00,17,13
tw_00996,positive change #politics,positive,politics,2024-12-02 15:35:00,43,1
tw_00997,amazing soundtrack,positive,entertainment,2024-08-19 06:00:00,28,1
tw_00998,love the new update,positive,tech,2024-06-10 14:05:00,41,10
tw_00999,reading reviews #movies @user_2300,neutral,entertainment,2024-09-10 17:35:00,94,0
tw_01000,checked the poll numbers via @user_0134,neutral,politics,2024-08-05 09:02:00,1,3
tw_01001,love the new update #AI @user_2724,positive,tech,2024-03-19 08:21:00,9,2
